stn_id,borrowed_hour,borrowed_day,is_holiday,borrowed_num_nearby,강수량(mm),wind_chill,nearby_id,borrowed_date,XGB_Prediction,LGBM_Prediction,Ensemble_Prediction,predicted_borrowed_num
605,17,7,1,1.0,0,3.0303798274450324,563,20231203,2.4035814,2.7944624823407636,2.59902193159244,2.59902193159244
606,17,7,1,1.0,0,3.0303798274450324,564,20231203,2.4035814,2.7944624823407636,2.59902193159244,2.59902193159244
607,17,7,1,1.0,0,3.0303798274450324,565,20231203,2.4035814,2.7944624823407636,2.59902193159244,2.59902193159244
608,17,7,1,2.0,0,3.0303798274450324,566,20231203,3.5579565,2.8889891083535466,3.2234727827458043,3.2234727827458043
609,17,7,1,1.0,0,3.0303798274450324,567,20231203,2.4035814,2.675325538559846,2.5394534597019813,2.5394534597019813
610,17,7,1,3.0,0,3.0303798274450324,568,20231203,3.211035,3.097681768050465,3.154358390624659,3.154358390624659
611,17,7,1,2.0,0,3.8878,569,20231203,3.0717983,2.956637219082059,3.01421777183351,3.01421777183351
612,17,7,1,3.0,0,5.161062052147818,570,20231203,3.7276196,2.541654078911597,3.1346368634456665,3.1346368634456665
613,17,7,1,2.0,0,5.161062052147818,571,20231203,2.9181645,2.4667247435243658,2.692444617588904,2.692444617588904
614,17,7,1,3.0,0,5.161062052147818,572,20231203,3.7276196,2.541654078911597,3.1346368634456665,3.1346368634456665
615,17,7,1,4.0,0,5.920041358043738,573,20231203,2.777971,2.618190275143434,2.698080652212525,2.698080652212525
616,17,7,1,1.0,0,5.161062052147818,574,20231203,2.6056194,2.3434398559290512,2.4745296432355217,2.4745296432355217
617,17,7,1,1.0,0,3.8878,42,20231203,5.2275066,3.8414202071437806,4.534463422358511,4.534463422358511
618,17,7,1,4.0,0,5.920041358043738,575,20231203,2.777971,2.5835182272532236,2.68074462826742,2.68074462826742
619,17,7,1,5.0,0,5.920041358043738,576,20231203,1.7642407,2.5820262933496694,2.1731335175397026,2.1731335175397026
620,17,7,1,1.0,0,5.161062052147818,577,20231203,2.2661495,2.3434398559290512,2.3047946884015373,2.3047946884015373
621,17,7,1,1.0,0,3.8878,578,20231203,3.4455636,2.2972378111415512,2.8714006829526726,2.8714006829526726
622,17,7,1,2.0,0,5.161062052147818,579,20231203,3.8802423,2.393011405039002,3.1366268763781435,3.1366268763781435
623,17,7,1,1.0,0,5.920041358043738,580,20231203,3.5592654,2.3736262549388276,2.966445815038078,2.966445815038078
624,17,7,1,2.0,0,3.8878,581,20231203,3.97265,2.3246477759103046,3.148648913513624,3.148648913513624
625,17,7,1,2.0,0,3.0303798274450324,582,20231203,4.0593348,2.25699966518179,3.158167210062819,3.158167210062819
626,17,7,1,2.0,0,3.8878,583,20231203,3.97265,2.5506478522571303,3.261648951687037,3.261648951687037
627,17,7,1,5.0,0,5.326435435722722,584,20231203,2.9138243,3.2794672273685768,3.096645773604027,3.096645773604027
628,17,7,1,2.0,0,5.326435435722722,585,20231203,3.275161,2.7921874469494274,3.033674237428876,3.033674237428876
629,17,7,1,2.0,0,5.326435435722722,586,20231203,3.275161,2.7921874469494274,3.033674237428876,3.033674237428876
630,17,7,1,1.0,0,5.326435435722722,587,20231203,3.0487866,2.6988713510183864,2.8738289955928114,2.8738289955928114
631,17,7,1,2.0,0,5.326435435722722,588,20231203,2.4356525,2.7921874469494274,2.6139199706899845,2.6139199706899845
632,17,7,1,3.0,0,5.326435435722722,589,20231203,4.006512,2.957517357766372,3.482014761417976,3.482014761417976
633,17,7,1,2.0,0,5.326435435722722,590,20231203,2.4356525,2.7921874469494274,2.6139199706899845,2.6139199706899845
634,17,7,1,2.0,0,3.0303798274450324,591,20231203,2.7146633,2.4829997415286185,2.5988315043321193,2.5988315043321193
635,17,7,1,3.0,0,5.326435435722722,274,20231203,2.7197094,2.036749265376591,2.3782293308694475,2.3782293308694475
636,17,7,1,3.0,0,5.920041358043738,592,20231203,2.8033192,2.9032349585373822,2.853277087155959,2.853277087155959
637,17,7,1,2.0,0,5.326435435722722,593,20231203,2.9185145,2.755467335784624,2.836990912956094,2.836990912956094
638,17,7,1,2.0,0,5.920041358043738,63,20231203,1.4809996,2.7368395663914944,2.108919577678932,2.108919577678932
639,17,7,1,1.0,0,5.326435435722722,594,20231203,2.2615256,2.665956725496619,2.4637411782237733,2.4637411782237733
640,17,7,1,2.0,0,4.657721484460929,595,20231203,3.360186,2.5679737760211756,2.9640799380136396,2.9640799380136396
641,17,7,1,1.0,0,5.326435435722722,596,20231203,2.2615256,2.665956725496619,2.4637411782237733,2.4637411782237733
642,17,7,1,2.0,0,5.326435435722722,597,20231203,3.7164865,2.755467335784624,3.235976894897317,3.235976894897317
643,17,7,1,1.0,0,5.161062052147818,598,20231203,3.2619302,2.6177278221650973,2.93982902472238,2.93982902472238
644,17,7,1,2.0,0,5.326435435722722,599,20231203,3.7164865,2.776894172948777,3.2466903134793936,3.2466903134793936
645,17,7,1,2.0,0,5.161062052147818,600,20231203,2.8078697,2.6849207227961642,2.7463951977857164,2.7463951977857164
646,17,7,1,1.0,0,5.326435435722722,601,20231203,2.1370814,2.454457913952694,2.295769649305754,2.295769649305754
647,17,7,1,1.0,0,5.326435435722722,602,20231203,2.1370814,2.454457913952694,2.295769649305754,2.295769649305754
648,17,7,1,2.0,0,5.920041358043738,603,20231203,1.9739265,2.656960701936424,2.3154436230629383,2.3154436230629383
649,17,7,1,2.0,0,5.5166,604,20231203,2.6806507,2.7120021465556166,2.6963264288075934,2.6963264288075934
650,17,7,1,2.0,0,5.5166,605,20231203,2.6806507,2.7120021465556166,2.6963264288075934,2.6963264288075934
651,17,7,1,3.0,0,5.5166,128,20231203,2.1983726,2.032341581823632,2.1153570921432,2.1153570921432
652,17,7,1,2.0,0,5.5166,606,20231203,3.4098728,2.460173327436774,2.935023048873111,2.935023048873111
653,17,7,1,2.0,0,5.5166,607,20231203,3.4098728,2.460173327436774,2.935023048873111,2.935023048873111
654,17,7,1,2.0,0,5.5166,608,20231203,3.2790213,2.460173327436774,2.8695972952796662,2.8695972952796662
655,17,7,1,1.0,0,5.5166,609,20231203,2.5645845,2.2985680248512197,2.431576259244152,2.431576259244152
656,17,7,1,1.0,0,5.326435435722722,610,20231203,2.537473,2.3022436847957475,2.419858324064439,2.419858324064439
657,17,7,1,2.0,0,3.0303798274450324,611,20231203,3.718189,2.433924354539176,3.076056677811275,3.076056677811275
658,17,7,1,1.0,0,5.326435435722722,612,20231203,2.537473,2.5780082869324286,2.557740625132779,2.557740625132779
659,17,7,1,2.0,0,5.326435435722722,613,20231203,3.277322,2.689066025031136,2.9831940394702188,2.9831940394702188
660,17,7,1,3.0,0,5.5166,614,20231203,5.469037,3.0160728764725087,4.242554966220873,4.242554966220873
661,17,7,1,1.0,0,4.657721484460929,615,20231203,2.6677148,2.628350364722602,2.6480325994679292,2.6480325994679292
662,17,7,1,1.0,0,5.5166,389,20231203,3.530002,3.6365619351824456,3.583282026169714,3.583282026169714
663,17,7,1,3.0,0,5.5166,616,20231203,3.2475843,3.0160728764725087,3.1318286097145256,3.1318286097145256
664,17,7,1,2.0,0,3.3331487791862107,617,20231203,2.3734972,2.5786973804483715,2.476097314072147,2.476097314072147
665,17,7,1,3.0,0,4.355111336027708,618,20231203,2.5536056,2.7705301096837154,2.6620678330858762,2.6620678330858762
666,17,7,1,3.0,0,5.5166,619,20231203,3.2475843,3.0160728764725087,3.1318286097145256,3.1318286097145256
667,17,7,1,1.0,0,1.9400653186211123,620,20231203,2.2556455,2.510895227834407,2.3832703706844764,2.3832703706844764
668,17,7,1,4.0,0,5.5166,621,20231203,3.3852603,2.3104429477068478,2.847851645629242,2.847851645629242
669,17,7,1,3.0,0,5.5166,622,20231203,3.2475843,2.351748127954922,2.7996662354557325,2.7996662354557325
670,17,7,1,2.0,0,5.5166,623,20231203,7.2346473,2.5667598684605806,4.9007035712389575,4.9007035712389575
671,17,7,1,1.0,0,5.5166,624,20231203,5.680968,2.1298607360180646,3.90541427189392,3.90541427189392
672,17,7,1,1.0,0,5.5166,625,20231203,5.680968,2.1298607360180646,3.90541427189392,3.90541427189392
673,17,7,1,2.0,0,3.3331487791862107,626,20231203,1.8504329,2.3125571430181346,2.0814950078951755,2.0814950078951755
674,17,7,1,2.0,0,3.3331487791862107,627,20231203,1.8504329,2.3125571430181346,2.0814950078951755,2.0814950078951755
675,17,7,1,3.0,0,3.3331487791862107,628,20231203,2.151204,3.032046516361489,2.5916253127766917,2.5916253127766917
676,17,7,1,2.0,0,3.3331487791862107,115,20231203,1.783583,1.284736992929512,1.5341600189676552,1.5341600189676552
677,17,7,1,4.0,0,3.3331487791862107,629,20231203,2.584788,3.693878293707095,3.139333188868623,3.139333188868623
678,17,7,1,1.0,0,3.3331487791862107,630,20231203,1.3282124,1.9077853449370994,1.61799886267317,1.61799886267317
679,17,7,1,1.0,0,3.3331487791862107,266,20231203,1.6931185,1.5210194841153613,1.6070689685705895,1.6070689685705895
680,17,7,1,1.0,0,3.3331487791862107,631,20231203,1.3282124,1.585622130562126,1.4569172554856835,1.4569172554856835
681,17,7,1,3.0,0,5.5166,632,20231203,2.8092473,1.907585146879845,2.3584162011025813,2.3584162011025813
682,17,7,1,2.0,0,5.5166,633,20231203,1.4734381,1.878301073723551,1.6758696087268574,1.6758696087268574
683,17,7,1,4.0,0,4.657721484460929,121,20231203,1.51929,1.55255780293339,1.5359238866656697,1.5359238866656697
684,17,7,1,1.0,0,3.3331487791862107,634,20231203,1.4279757,1.585622130562126,1.5067988925820885,1.5067988925820885
685,17,7,1,1.0,0,7.403828212578151,635,20231203,1.396559,1.7285433673909556,1.5625511837031072,1.5625511837031072
686,17,7,1,1.0,0,5.5166,609,20231203,1.640695,1.6834371246858602,1.6620660502694133,1.6620660502694133
687,17,7,1,3.0,0,3.5886797468148712,636,20231203,2.1653037,1.5488984018875722,1.8571010545051876,1.8571010545051876
688,17,7,1,1.0,0,3.5886797468148712,637,20231203,1.4362434,1.585622130562126,1.5109327727204858,1.5109327727204858
689,17,7,1,2.0,0,3.5886797468148712,638,20231203,1.9894853,1.6549409212977448,1.8222130925611038,1.8222130925611038
690,17,7,1,1.0,0,2.450009596956703,639,20231203,1.5332859,1.6236749061028968,1.5784803811749226,1.5784803811749226
691,17,7,1,1.0,0,2.450009596956703,640,20231203,1.5332859,1.6236749061028968,1.5784803811749226,1.5784803811749226
692,17,7,1,1.0,0,3.5886797468148712,641,20231203,1.5623167,1.6236749061028968,1.592995781107784,1.592995781107784
693,17,7,1,1.0,0,3.0303798274450324,545,20231203,1.4462631,1.7947493712134401,1.620506223044159,1.620506223044159
694,17,7,1,3.0,0,3.5886797468148712,642,20231203,2.8462284,1.694315902188985,2.270272131659373,2.270272131659373
695,17,7,1,1.0,0,2.8150453165647726,643,20231203,1.7790079,1.6236749061028968,1.701341408892513,1.701341408892513
696,17,7,1,1.0,0,3.5993641143135697,644,20231203,1.8146904,1.6236749061028968,1.7191826287945515,1.7191826287945515
697,17,7,1,1.0,0,3.5993641143135697,645,20231203,1.8146904,1.6236749061028968,1.7191826287945515,1.7191826287945515
698,17,7,1,3.0,0,3.5993641143135697,646,20231203,2.8462284,1.7853930611470734,2.315810711138417,2.315810711138417
699,17,7,1,3.0,0,3.5993641143135697,647,20231203,2.8035653,1.7853930611470734,2.294479162447621,2.294479162447621
700,17,7,1,2.0,0,3.5993641143135697,648,20231203,2.9256008,1.807436856029488,2.366518811582554,2.366518811582554
701,17,7,1,1.0,0,3.0303798274450324,649,20231203,1.8983338,1.676178619627101,1.7872562037725959,1.7872562037725959
702,17,7,1,1.0,0,3.5993641143135697,650,20231203,1.8546036,1.676178619627101,1.7653911339064154,1.7653911339064154
703,17,7,1,1.0,0,3.5993641143135697,651,20231203,1.8546036,1.676178619627101,1.7653911339064154,1.7653911339064154
704,17,7,1,1.0,0,3.5993641143135697,652,20231203,1.8546036,1.676178619627101,1.7653911339064154,1.7653911339064154
705,17,7,1,1.0,0,3.5993641143135697,653,20231203,1.8032203,1.676178619627101,1.739699445845655,1.739699445845655
706,17,7,1,2.0,0,3.5993641143135697,654,20231203,2.8411186,1.7688634105956045,2.30499099236903,2.30499099236903
707,17,7,1,1.0,0,3.5993641143135697,655,20231203,1.9184726,1.676178619627101,1.797325633647016,1.797325633647016
708,17,7,1,1.0,0,3.5993641143135697,655,20231203,1.9184726,1.676178619627101,1.797325633647016,1.797325633647016
709,17,7,1,2.0,0,3.5993641143135697,656,20231203,2.8411186,1.7688634105956045,2.30499099236903,2.30499099236903
710,17,7,1,2.0,0,3.0303798274450324,591,20231203,2.5256128,1.7509818376025679,2.1382973343591454,2.1382973343591454
711,17,7,1,2.0,0,3.5886797468148712,657,20231203,2.8411186,1.7688634105956045,2.30499099236903,2.30499099236903
712,17,7,1,3.0,0,3.5886797468148712,658,20231203,2.8118873,2.3616965932086416,2.5867919287301753,2.5867919287301753
713,17,7,1,2.0,0,3.5886797468148712,659,20231203,2.8411186,2.0077873740930294,2.4244529741177425,2.4244529741177425
714,17,7,1,4.0,0,2.8150453165647726,660,20231203,3.5393488,3.085218898191493,3.312283869452497,3.312283869452497
715,17,7,1,5.0,0,3.5886797468148712,661,20231203,3.31693,3.339578468243325,3.3282542619308053,3.3282542619308053
716,17,7,1,1.0,0,3.5886797468148712,662,20231203,2.1260734,2.383269066991877,2.2546712137174962,2.2546712137174962
717,17,7,1,2.0,0,4.355111336027708,663,20231203,3.2140312,2.54360196868889,2.878816594085656,2.878816594085656
718,17,7,1,3.0,0,4.355111336027708,664,20231203,3.626113,2.9634030731514334,3.2947580055393395,3.2947580055393395
719,17,7,1,1.0,0,4.355111336027708,665,20231203,2.33776,2.5145891698983487,2.4261745707585005,2.4261745707585005
720,17,7,1,2.0,0,4.657721484460929,595,20231203,2.9059129,2.0019752987723494,2.4539440874507497,2.4539440874507497
721,17,7,1,1.0,0,4.355111336027708,666,20231203,2.33776,2.5145891698983487,2.4261745707585005,2.4261745707585005
722,17,7,1,3.0,0,4.355111336027708,667,20231203,3.1969256,2.726980476719491,2.9619530584128464,2.9619530584128464
723,17,7,1,4.0,0,4.355111336027708,668,20231203,3.75832,1.9263960056642355,2.8423580494095715,2.8423580494095715
724,17,7,1,2.0,0,4.355111336027708,669,20231203,2.8235712,1.8293943583704384,2.326482781754799,2.326482781754799
725,17,7,1,1.0,0,2.8150453165647726,670,20231203,1.6027666,1.669061456673423,1.6359140448535876,1.6359140448535876
726,17,7,1,3.0,0,2.8150453165647726,671,20231203,2.50201,1.7319282521421986,2.116969179591302,2.116969179591302
727,17,7,1,3.0,0,5.176455566970587,672,20231203,3.0293674,2.104668721528885,2.5670180842141495,2.5670180842141495
728,17,7,1,3.0,0,4.355111336027708,673,20231203,2.7749243,1.8581870096905742,2.316555643974926,2.316555643974926
729,17,7,1,2.0,0,5.176455566970587,674,20231203,1.6736214,2.016887918133884,1.8452546671129015,1.8452546671129015
730,17,7,1,2.0,0,5.663108803109136,675,20231203,1.4730757,2.004090577018491,1.73858316225421,1.73858316225421
731,17,7,1,2.0,0,2.8150453165647726,676,20231203,2.0569317,1.761746247641926,1.9093389908635046,1.9093389908635046
732,17,7,1,3.0,0,2.8150453165647726,673,20231203,2.50201,1.7319282521421986,2.116969179591302,2.116969179591302
733,17,7,1,4.0,0,4.355111336027708,677,20231203,2.8586478,1.9263960056642355,2.392521914498988,2.392521914498988
734,17,7,1,2.0,0,4.657721484460929,678,20231203,2.0828962,1.7806067393484044,1.9317514859766924,1.9317514859766924
735,17,7,1,3.0,0,2.8150453165647726,679,20231203,2.1037998,1.6831406331201646,1.8934702265332268,1.8934702265332268
736,17,7,1,3.0,0,4.355111336027708,680,20231203,2.4448242,1.8093993906685402,2.12711180470927,2.12711180470927
737,17,7,1,2.0,0,5.176455566970587,681,20231203,2.0767462,1.9681002991118512,2.0224232622344536,2.0224232622344536
738,17,7,1,2.0,0,5.176455566970587,682,20231203,2.0767462,1.634058481913523,1.8554023536352893,1.8554023536352893
739,17,7,1,3.0,0,5.176455566970587,683,20231203,2.8375678,1.785296983646333,2.3114323949451148,2.3114323949451148
740,17,7,1,3.0,0,5.176455566970587,684,20231203,2.8375678,1.785296983646333,2.3114323949451148,2.3114323949451148
741,17,7,1,3.0,0,3.2548488570130867,685,20231203,2.1711164,1.4125565142596466,1.7918364331704728,1.7918364331704728
742,17,7,1,2.0,0,4.355111336027708,686,20231203,2.3441522,1.4465649221500763,1.8953585671465103,1.8953585671465103
743,17,7,1,1.0,0,5.176455566970587,687,20231203,1.8356857,1.5119830714785538,1.6738344007295112,1.6738344007295112
744,17,7,1,2.0,0,5.176455566970587,688,20231203,2.2298205,1.634058481913523,1.9319394858984729,1.9319394858984729
745,17,7,1,2.0,0,5.176455566970587,689,20231203,2.2298205,1.739590881521344,1.9847056857023833,1.9847056857023833
746,17,7,1,2.0,0,3.3795190499292938,690,20231203,4.3127613,3.9561631115049556,4.134462209133826,4.134462209133826
747,17,7,1,2.0,0,5.176455566970587,691,20231203,4.2087936,4.211304781996927,4.210049211066822,4.210049211066822
748,17,7,1,3.0,0,5.176455566970587,692,20231203,4.6775804,4.870344760985985,4.7739625587919425,4.7739625587919425
749,17,7,1,4.0,0,5.176455566970587,693,20231203,4.826653,5.04446868662263,4.935560845157628,4.935560845157628
750,17,7,1,2.0,0,3.3795190499292938,694,20231203,4.285435,3.9561631115049556,4.120799155621253,4.120799155621253
751,17,7,1,2.0,0,4.355111336027708,695,20231203,4.4902315,3.400961019306716,3.9455962666418833,3.9455962666418833
752,17,7,1,2.0,0,5.176455566970587,696,20231203,4.2087936,3.5884545790701634,3.898624109603441,3.898624109603441
753,17,7,1,3.0,0,3.5886797468148712,697,20231203,4.0459895,3.874754088672543,3.9603718010348796,3.9603718010348796
754,17,7,1,2.0,0,5.176455566970587,698,20231203,4.2087936,3.5884545790701634,3.898624109603441,3.898624109603441
755,17,7,1,5.0,0,5.176455566970587,699,20231203,3.6724768,4.565734702716559,4.119105735605105,4.119105735605105
756,17,7,1,4.0,0,5.176455566970587,700,20231203,4.4703813,1.8547484314855747,3.162564845701894,3.162564845701894
757,17,7,1,2.0,0,5.176455566970587,701,20231203,2.2069438,1.958208430937114,2.082576090659292,2.082576090659292
758,17,7,1,2.0,0,4.355111336027708,695,20231203,2.9458034,1.770714871173667,2.3582591375140187,2.3582591375140187
759,17,7,1,4.0,0,5.176455566970587,177,20231203,2.092816,2.2839798345490823,2.188397974487371,2.188397974487371
760,17,7,1,4.0,0,3.3795190499292938,702,20231203,2.8115795,1.4355984898659344,2.1235889778660115,2.1235889778660115
761,17,7,1,4.0,0,3.3795190499292938,703,20231203,2.8115795,1.4355984898659344,2.1235889778660115,2.1235889778660115
762,17,7,1,2.0,0,3.3795190499292938,704,20231203,2.324419,1.6094230158201177,1.9669210187132815,1.9669210187132815
763,17,7,1,3.0,0,4.355111336027708,705,20231203,2.3822935,1.723943754223773,2.0531186084885347,2.0531186084885347
764,17,7,1,4.0,0,3.3795190499292938,492,20231203,3.5028892,2.5512041514810306,3.0270466539112917,3.0270466539112917
765,17,7,1,2.0,0,3.3795190499292938,706,20231203,2.2415202,1.6094230158201177,1.9254715911086062,1.9254715911086062
766,17,7,1,1.0,0,3.3795190499292938,707,20231203,1.4272851,1.6919737966646449,1.559629435926164,1.559629435926164
767,17,7,1,4.0,0,3.3795190499292938,353,20231203,2.5699875,2.8472538058189105,2.7086206706477975,2.7086206706477975
768,17,7,1,1.0,0,3.3795190499292938,707,20231203,1.7369729,1.8917838735575205,1.8143784008023505,1.8143784008023505
769,17,7,1,2.0,0,3.3795190499292938,469,20231203,2.4038558,2.2619091199842805,2.3328824603064713,2.3328824603064713
770,17,7,1,4.0,0,5.176455566970587,12,20231203,2.4911525,2.4163377998403353,2.4537451623942275,2.4537451623942275
771,17,7,1,4.0,0,4.355111336027708,708,20231203,3.1680512,2.052145010417846,2.6100981266231074,2.6100981266231074
772,17,7,1,2.0,0,3.3795190499292938,709,20231203,2.4413714,1.802082444091276,2.1217269424893637,2.1217269424893637
773,17,7,1,6.0,0,3.3795190499292938,180,20231203,1.4075837,2.2265010558454827,1.8170423846884884,1.8170423846884884
774,17,7,1,2.0,0,3.3795190499292938,710,20231203,2.4413714,1.802082444091276,2.1217269424893637,2.1217269424893637
775,17,7,1,1.0,0,3.3795190499292938,711,20231203,1.7369729,1.755683576198368,1.746328252122774,1.746328252122774
776,17,7,1,4.0,0,3.3795190499292938,712,20231203,3.2252166,1.6606814483718288,2.4429490377464003,2.4429490377464003
777,17,7,1,1.0,0,3.3795190499292938,713,20231203,1.6313972,1.7462442582490605,1.6888207527817567,1.6888207527817567
778,17,7,1,3.0,0,3.3795190499292938,714,20231203,2.33204,1.890275069389895,2.111157570438661,2.111157570438661
779,17,7,1,4.0,0,3.3795190499292938,715,20231203,2.868255,1.8342565705643439,2.351255735271491,2.351255735271491
780,17,7,1,3.0,0,3.3795190499292938,716,20231203,2.33204,1.890275069389895,2.111157570438661,2.111157570438661
781,17,7,1,5.0,0,4.355111336027708,717,20231203,2.4513586,1.9475743071340548,2.1994664319407455,2.1994664319407455
782,17,7,1,2.0,0,3.3795190499292938,718,20231203,2.5223916,1.835055943180361,2.1787237504369212,2.1787237504369212
783,17,7,1,4.0,0,3.3795190499292938,719,20231203,2.9035091,1.8342565705643439,2.3688828552894963,2.3688828552894963
784,17,7,1,1.0,0,3.3795190499292938,720,20231203,1.7787462,1.788657075287453,1.7837016612895091,1.7837016612895091
785,17,7,1,4.0,0,3.3795190499292938,351,20231203,2.302254,2.677805924853704,2.490029943208407,2.490029943208407
786,17,7,1,3.0,0,5.176455566970587,721,20231203,2.951748,2.2630155387765796,2.6073817165318447,2.6073817165318447
787,17,7,1,5.0,0,4.355111336027708,717,20231203,2.4513586,1.9475743071340548,2.1994664319407455,2.1994664319407455
788,17,7,1,2.0,0,4.221342763215654,722,20231203,2.4264522,2.6639835586123075,2.5452178592469497,2.5452178592469497
789,17,7,1,2.0,0,4.221342763215654,723,20231203,3.7118194,2.6639835586123075,3.187901484468202,3.187901484468202
790,17,7,1,3.0,0,4.221342763215654,724,20231203,4.4462347,2.8814259817449317,3.6638303424044483,3.6638303424044483
791,17,7,1,2.0,0,4.221342763215654,725,20231203,3.7118194,2.6639835586123075,3.187901484468202,3.187901484468202
792,17,7,1,2.0,0,4.221342763215654,726,20231203,3.7118194,2.6639835586123075,3.187901484468202,3.187901484468202
793,17,7,1,2.0,0,4.221342763215654,231,20231203,2.1926696,2.4289961875700583,2.310832908810359,2.310832908810359
794,17,7,1,5.0,0,4.221342763215654,727,20231203,4.356164,3.26946969933091,3.8128168389537853,3.8128168389537853
795,17,7,1,4.0,0,4.221342763215654,728,20231203,4.8555417,3.106283549061199,3.9809126275732023,3.9809126275732023
796,17,7,1,3.0,0,4.221342763215654,729,20231203,4.4462347,2.771704030179932,3.6089693666219484,3.6089693666219484
797,17,7,1,2.0,0,4.221342763215654,730,20231203,3.7118194,2.607698033211047,3.159758721767572,3.159758721767572
798,17,7,1,1.0,0,4.221342763215654,731,20231203,3.2853413,2.578685234420506,2.9320132486189445,2.9320132486189445
799,17,7,1,2.0,0,4.221342763215654,732,20231203,3.0275977,2.4867980146822752,2.757197840234509,2.757197840234509
800,17,7,1,3.0,0,4.221342763215654,733,20231203,3.0104787,2.6508040116511604,2.830641373310627,2.830641373310627
801,17,7,1,2.0,0,4.221342763215654,734,20231203,3.0275977,2.4867980146822752,2.757197840234509,2.757197840234509
802,17,7,1,3.0,0,4.221342763215654,95,20231203,1.232598,1.704826420495152,1.4687121838079094,1.4687121838079094
803,17,7,1,3.0,0,4.221342763215654,735,20231203,3.0104787,2.6508040116511604,2.830641373310627,2.830641373310627
804,17,7,1,3.0,0,4.221342763215654,736,20231203,3.0104787,2.6508040116511604,2.830641373310627,2.830641373310627
805,17,7,1,3.0,0,4.355111336027708,618,20231203,2.2970715,1.8397147875331497,2.0683931222211647,2.0683931222211647
806,17,7,1,1.0,0,3.2548488570130867,737,20231203,2.0722039,2.326465112985262,2.1993344937866373,2.1993344937866373
807,17,7,1,2.0,0,4.221342763215654,97,20231203,1.5801743,1.7708872874177466,1.675530807157207,1.675530807157207
808,17,7,1,3.0,0,4.616095645006518,738,20231203,3.0767624,2.6508040116511604,2.8637832247357977,2.8637832247357977
809,17,7,1,3.0,0,4.616095645006518,738,20231203,3.1292362,2.6508040116511604,2.8900201164823187,2.8900201164823187
810,17,7,1,1.0,0,4.221342763215654,313,20231203,2.0150602,1.8051952372579407,1.9101277118220246,1.9101277118220246
811,17,7,1,1.0,0,4.221342763215654,739,20231203,2.1274137,1.573410258237239,1.8504120039660314,1.8504120039660314
812,17,7,1,2.0,0,4.221342763215654,740,20231203,2.8960192,1.6024230570277829,2.249221138689978,2.249221138689978
813,17,7,1,1.0,0,4.221342763215654,739,20231203,2.1274137,1.573410258237239,1.8504120039660314,1.8504120039660314
814,17,7,1,1.0,0,4.221342763215654,198,20231203,2.4498053,2.235431638951064,2.342618449327827,2.342618449327827
815,17,7,1,1.0,0,4.221342763215654,741,20231203,1.8691859,1.573410258237239,1.721298091383634,1.721298091383634
816,17,7,1,2.0,0,4.221342763215654,312,20231203,2.3129103,1.6224502665430263,1.9676802924588301,1.9676802924588301
817,17,7,1,2.0,0,3.2548488570130867,742,20231203,2.4037516,1.5347749462992706,1.9692632790044327,1.9692632790044327
818,17,7,1,3.0,0,4.221342763215654,735,20231203,3.0629516,2.1494187597488525,2.6061851622688357,2.6061851622688357
819,17,7,1,2.0,0,4.221342763215654,743,20231203,2.5661047,1.6024230570277829,2.08426385376261,2.08426385376261
820,17,7,1,2.0,0,4.221342763215654,744,20231203,2.487072,1.6024230570277829,2.04474752399729,2.04474752399729
821,17,7,1,1.0,0,4.221342763215654,745,20231203,1.74469,1.573410258237239,1.6590500998217443,1.6590500998217443
822,17,7,1,1.0,0,4.355111336027708,746,20231203,1.784602,1.573410258237239,1.6790061521250585,1.6790061521250585
823,17,7,1,3.0,0,4.221342763215654,747,20231203,2.6826708,1.5622332114175173,2.1224520215489076,2.1224520215489076
824,17,7,1,2.0,0,4.221342763215654,748,20231203,2.487072,1.9567330915295003,2.2219025412481486,2.2219025412481486
825,17,7,1,5.0,0,4.616095645006518,749,20231203,3.5979044,2.7165977799796712,3.157251111860258,3.157251111860258
826,17,7,1,5.0,0,4.221342763215654,750,20231203,3.358687,2.7165977799796712,3.037642351980192,3.037642351980192
827,17,7,1,2.0,0,4.221342763215654,743,20231203,2.487072,1.6024230570277829,2.04474752399729,2.04474752399729
828,17,7,1,1.0,0,4.355111336027708,751,20231203,1.8545022,1.8895186357091105,1.8720104183947164,1.8720104183947164
829,17,7,1,2.0,0,3.3795190499292938,752,20231203,2.5943758,1.889084980800988,2.2417304147855646,2.2417304147855646
830,17,7,1,2.0,0,3.3795190499292938,753,20231203,3.035592,1.889084980800988,2.4623385299817926,2.4623385299817926
831,17,7,1,1.0,0,3.3795190499292938,754,20231203,2.275401,2.061453512054804,2.1684273137361423,2.1684273137361423
832,17,7,1,1.0,0,3.3795190499292938,755,20231203,2.275401,2.061453512054804,2.1684273137361423,2.1684273137361423
833,17,7,1,2.0,0,3.2548488570130867,756,20231203,3.0390925,2.1924630197079646,2.615777780224466,2.615777780224466
834,17,7,1,1.0,0,4.355111336027708,757,20231203,2.647083,2.2310983316459363,2.4390906878490304,2.4390906878490304
835,17,7,1,5.0,0,4.355111336027708,717,20231203,1.9570609,2.259110973070124,2.108085953091611,2.108085953091611
836,17,7,1,2.0,0,3.2548488570130867,758,20231203,3.412743,2.1924630197079646,2.8026030556456085,2.8026030556456085
837,17,7,1,2.0,0,4.355111336027708,759,20231203,3.6056905,2.2601111304364765,2.9329008048575202,2.9329008048575202
