stn_id,remain_bicycle,sum,nearby_id,borrowed_num_nearby,강수량(mm),wind_chill,borrowed_hour,borrowed_day,borrowed_date,is_holiday
ST-1484,5,2,ST-2470,3.0,0,3.462259900712974,17,7,20231203,1
ST-1486,2,1,ST-3076,1.0,0,3.2548488570130867,17,7,20231203,1
ST-1487,1,1,ST-1488,2.0,0,3.462259900712974,17,7,20231203,1
ST-1489,0,1,ST-1028,1.0,0,3.462259900712974,17,7,20231203,1
ST-1490,1,2,ST-1028,1.0,0,3.462259900712974,17,7,20231203,1
ST-1491,24,4,ST-2196,2.0,0,3.2548488570130867,17,7,20231203,1
ST-1492,7,2,ST-200,2.0,0,4.355111336027708,17,7,20231203,1
ST-1493,5,2,ST-2246,2.0,0,3.2548488570130867,17,7,20231203,1
ST-1494,10,2,ST-2536,5.0,0,3.2548488570130867,17,7,20231203,1
ST-1495,10,2,ST-2773,2.0,0,5.176455566970587,17,7,20231203,1
ST-1497,60,2,ST-1995,6.0,0,5.176455566970587,17,7,20231203,1
ST-1498,21,2,ST-2772,1.0,0,3.3795190499292938,17,7,20231203,1
ST-1499,10,4,ST-2960,3.0,0,5.176455566970587,17,7,20231203,1
ST-15,3,3,ST-3019,1.0,0,4.355111336027708,17,7,20231203,1
ST-150,23,4,ST-151,4.0,0,3.0303798274450324,17,7,20231203,1
ST-1500,8,1,ST-1016,2.0,0,3.3795190499292938,17,7,20231203,1
ST-1501,13,2,ST-1229,1.0,0,5.176455566970587,17,7,20231203,1
ST-1503,0,2,ST-1731,5.0,0,5.176455566970587,17,7,20231203,1
ST-1504,12,4,ST-995,1.0,0,3.5886797468148712,17,7,20231203,1
ST-1506,3,3,ST-1999,2.0,0,5.176455566970587,17,7,20231203,1
ST-1507,12,2,ST-2000,2.0,0,5.176455566970587,17,7,20231203,1
ST-1508,11,3,ST-2946,3.0,0,5.176455566970587,17,7,20231203,1
ST-1509,6,2,ST-3118,2.0,0,3.3795190499292938,17,7,20231203,1
ST-151,43,4,ST-150,4.0,0,3.0303798274450324,17,7,20231203,1
ST-1510,11,3,ST-1511,1.0,0,5.176455566970587,17,7,20231203,1
ST-1511,14,1,ST-2557,4.0,0,5.176455566970587,17,7,20231203,1
ST-1512,12,2,ST-2487,3.0,0,5.176455566970587,17,7,20231203,1
ST-1514,24,2,ST-2419,4.0,0,3.3795190499292938,17,7,20231203,1
ST-1515,15,2,ST-2883,4.0,0,3.3795190499292938,17,7,20231203,1
ST-1517,37,3,ST-2049,4.0,0,3.3795190499292938,17,7,20231203,1
ST-1518,13,1,ST-1252,1.0,0,3.3795190499292938,17,7,20231203,1
ST-152,10,1,ST-944,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1520,13,2,ST-1069,3.0,0,5.176455566970587,17,7,20231203,1
ST-1521,25,4,ST-1753,4.0,0,3.5886797468148712,17,7,20231203,1
ST-1522,29,2,ST-2463,3.0,0,3.5886797468148712,17,7,20231203,1
ST-1527,9,1,ST-3103,1.0,0,3.5993641143135697,17,7,20231203,1
ST-1528,9,1,ST-1235,2.0,0,3.5993641143135697,17,7,20231203,1
ST-153,0,2,ST-1816,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1531,1,1,ST-666,5.0,0,3.5886797468148712,17,7,20231203,1
ST-1534,10,2,ST-638,2.0,0,3.5886797468148712,17,7,20231203,1
ST-1535,14,1,ST-674,2.0,0,3.5886797468148712,17,7,20231203,1
ST-1536,10,2,ST-630,3.0,0,2.450009596956703,17,7,20231203,1
ST-1537,21,3,ST-952,2.0,0,2.8150453165647726,17,7,20231203,1
ST-1538,10,2,ST-1148,1.0,0,2.450009596956703,17,7,20231203,1
ST-154,8,2,ST-1432,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1540,20,3,ST-1275,2.0,0,3.5886797468148712,17,7,20231203,1
ST-1541,40,2,ST-727,2.0,0,3.5886797468148712,17,7,20231203,1
ST-1542,44,4,ST-727,2.0,0,2.8150453165647726,17,7,20231203,1
ST-1543,4,2,ST-1151,3.0,0,2.8150453165647726,17,7,20231203,1
ST-1544,0,1,ST-1154,2.0,0,2.8150453165647726,17,7,20231203,1
ST-1548,16,2,ST-2842,3.0,0,2.8150453165647726,17,7,20231203,1
ST-155,12,2,ST-154,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1552,9,1,ST-1162,1.0,0,1.9400653186211123,17,7,20231203,1
ST-1553,16,4,ST-1158,4.0,0,3.3331487791862107,17,7,20231203,1
ST-1556,43,2,ST-1679,1.0,0,5.5166,17,7,20231203,1
ST-1557,1,1,ST-1307,2.0,0,3.3331487791862107,17,7,20231203,1
ST-156,6,3,ST-444,4.0,0,3.0303798274450324,17,7,20231203,1
ST-1561,6,1,ST-2691,1.0,0,5.5166,17,7,20231203,1
ST-1562,5,1,ST-2691,1.0,0,5.5166,17,7,20231203,1
ST-1563,1,1,ST-775,3.0,0,5.5166,17,7,20231203,1
ST-1564,12,4,ST-957,2.0,0,5.5166,17,7,20231203,1
ST-1566,15,1,ST-820,2.0,0,5.5166,17,7,20231203,1
ST-1568,0,2,ST-1366,1.0,0,4.657721484460929,17,7,20231203,1
ST-157,15,1,ST-158,5.0,0,3.0303798274450324,17,7,20231203,1
ST-1573,3,3,ST-2686,1.0,0,5.326435435722722,17,7,20231203,1
ST-1574,11,4,ST-782,2.0,0,5.326435435722722,17,7,20231203,1
ST-1575,2,3,ST-2682,1.0,0,4.657721484460929,17,7,20231203,1
ST-1576,12,1,ST-1171,2.0,0,4.657721484460929,17,7,20231203,1
ST-1577,37,1,ST-1680,1.0,0,5.5166,17,7,20231203,1
ST-1578,22,2,ST-1703,2.0,0,5.326435435722722,17,7,20231203,1
ST-158,34,5,ST-157,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1580,12,1,ST-1839,5.0,0,5.161062052147818,17,7,20231203,1
ST-1582,0,5,ST-1590,4.0,0,5.326435435722722,17,7,20231203,1
ST-1584,0,3,ST-891,5.0,0,5.920041358043738,17,7,20231203,1
ST-1585,3,1,ST-1586,5.0,0,5.920041358043738,17,7,20231203,1
ST-1586,10,5,ST-1585,1.0,0,5.920041358043738,17,7,20231203,1
ST-1588,6,3,ST-1682,1.0,0,5.161062052147818,17,7,20231203,1
ST-1589,7,2,ST-1367,3.0,0,5.161062052147818,17,7,20231203,1
ST-159,16,2,ST-1799,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1590,12,4,ST-1582,5.0,0,5.326435435722722,17,7,20231203,1
ST-1594,1,1,ST-1056,1.0,0,3.8877999999999995,17,7,20231203,1
ST-1595,24,1,ST-500,2.0,0,3.8877999999999995,17,7,20231203,1
ST-1597,6,2,ST-1054,4.0,0,3.8877999999999995,17,7,20231203,1
ST-1598,3,1,ST-2909,1.0,0,3.8877999999999995,17,7,20231203,1
ST-1599,9,1,ST-246,2.0,0,4.657721484460929,17,7,20231203,1
ST-16,2,2,ST-15,3.0,0,4.355111336027708,17,7,20231203,1
ST-160,22,4,ST-159,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1601,0,1,ST-1669,2.0,0,5.663108803109136,17,7,20231203,1
ST-1602,30,4,ST-986,1.0,0,5.920041358043738,17,7,20231203,1
ST-1603,11,5,ST-382,3.0,0,5.920041358043738,17,7,20231203,1
ST-1605,18,1,ST-1608,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1606,9,1,ST-1811,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1608,10,2,ST-1610,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1609,13,2,ST-177,2.0,0,3.0303798274450324,17,7,20231203,1
ST-161,14,1,ST-1606,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1610,10,3,ST-1608,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1611,44,5,ST-126,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1615,23,1,ST-2447,1.0,0,4.657721484460929,17,7,20231203,1
ST-1616,6,2,ST-1618,1.0,0,5.663108803109136,17,7,20231203,1
ST-1617,0,1,ST-240,2.0,0,4.657721484460929,17,7,20231203,1
ST-1618,18,1,ST-1616,2.0,0,5.663108803109136,17,7,20231203,1
ST-162,45,3,ST-2431,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1620,0,2,ST-1621,3.0,0,5.161062052147818,17,7,20231203,1
ST-1621,0,3,ST-3147,3.0,0,5.161062052147818,17,7,20231203,1
ST-1622,0,1,ST-2739,1.0,0,5.161062052147818,17,7,20231203,1
ST-1623,1,1,ST-2739,1.0,0,3.8877999999999995,17,7,20231203,1
ST-1626,3,3,ST-1838,3.0,0,5.920041358043738,17,7,20231203,1
ST-1627,13,2,ST-1422,2.0,0,5.920041358043738,17,7,20231203,1
ST-1628,38,3,ST-403,1.0,0,5.663108803109136,17,7,20231203,1
ST-1629,15,2,ST-392,3.0,0,5.663108803109136,17,7,20231203,1
ST-163,18,1,ST-1780,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1631,10,5,ST-3165,1.0,0,5.663108803109136,17,7,20231203,1
ST-1632,30,3,ST-261,4.0,0,5.663108803109136,17,7,20231203,1
ST-1634,6,1,ST-826,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1636,10,2,ST-2935,2.0,0,5.663108803109136,17,7,20231203,1
ST-1637,3,2,ST-567,3.0,0,4.221342763215654,17,7,20231203,1
ST-1639,21,3,ST-1640,3.0,0,4.221342763215654,17,7,20231203,1
ST-1641,4,2,ST-3266,1.0,0,4.221342763215654,17,7,20231203,1
ST-1642,8,2,ST-1672,5.0,0,4.221342763215654,17,7,20231203,1
ST-1645,26,2,ST-1647,3.0,0,3.3795190499292938,17,7,20231203,1
ST-1647,15,3,ST-1645,2.0,0,3.3795190499292938,17,7,20231203,1
ST-1648,13,3,ST-1932,1.0,0,3.5886797468148712,17,7,20231203,1
ST-1649,10,4,ST-2822,5.0,0,4.355111336027708,17,7,20231203,1
ST-165,5,4,ST-1822,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1651,28,2,ST-1697,2.0,0,3.5886797468148712,17,7,20231203,1
ST-1652,13,2,ST-2959,3.0,0,3.5886797468148712,17,7,20231203,1
ST-1653,4,3,ST-1968,2.0,0,5.176455566970587,17,7,20231203,1
ST-1654,17,3,ST-766,2.0,0,5.5166,17,7,20231203,1
ST-1655,3,1,ST-2934,1.0,0,3.3331487791862107,17,7,20231203,1
ST-1659,0,1,ST-2834,1.0,0,4.657721484460929,17,7,20231203,1
ST-1660,19,4,ST-1661,4.0,0,4.657721484460929,17,7,20231203,1
ST-1661,30,4,ST-1660,4.0,0,4.657721484460929,17,7,20231203,1
ST-1663,2,3,ST-2546,2.0,0,5.920041358043738,17,7,20231203,1
ST-1664,36,2,ST-2830,3.0,0,5.920041358043738,17,7,20231203,1
ST-1669,7,2,ST-1601,1.0,0,5.663108803109136,17,7,20231203,1
ST-167,1,2,ST-978,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1670,4,3,ST-1790,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1671,17,3,ST-2498,4.0,0,5.663108803109136,17,7,20231203,1
ST-1674,4,1,ST-3127,2.0,0,3.462259900712974,17,7,20231203,1
ST-1675,0,2,ST-216,2.0,0,4.355111336027708,17,7,20231203,1
ST-1676,8,2,ST-1518,1.0,0,3.3795190499292938,17,7,20231203,1
ST-1677,12,3,ST-3011,4.0,0,5.176455566970587,17,7,20231203,1
ST-1678,1,2,ST-3143,3.0,0,2.8150453165647726,17,7,20231203,1
ST-1679,33,1,ST-810,2.0,0,5.5166,17,7,20231203,1
ST-1680,4,1,ST-1896,2.0,0,5.5166,17,7,20231203,1
ST-1681,50,4,ST-1409,4.0,0,5.920041358043738,17,7,20231203,1
ST-1682,2,1,ST-1588,3.0,0,5.161062052147818,17,7,20231203,1
ST-1684,11,4,ST-3070,3.0,0,5.920041358043738,17,7,20231203,1
ST-1685,11,1,ST-981,1.0,0,5.326435435722722,17,7,20231203,1
ST-1686,15,2,ST-491,1.0,0,5.161062052147818,17,7,20231203,1
ST-1687,41,5,ST-2580,3.0,0,5.920041358043738,17,7,20231203,1
ST-1688,83,2,ST-3145,2.0,0,3.3795190499292938,17,7,20231203,1
ST-1689,34,4,ST-1709,3.0,0,3.3795190499292938,17,7,20231203,1
ST-1692,4,2,ST-2536,5.0,0,3.2548488570130867,17,7,20231203,1
ST-1694,1,3,ST-523,4.0,0,3.3795190499292938,17,7,20231203,1
ST-1697,17,2,ST-1651,2.0,0,3.5886797468148712,17,7,20231203,1
ST-1698,32,4,ST-1972,2.0,0,5.176455566970587,17,7,20231203,1
ST-1699,10,3,ST-1985,4.0,0,4.355111336027708,17,7,20231203,1
ST-17,1,2,ST-2194,1.0,0,3.2548488570130867,17,7,20231203,1
ST-170,7,2,ST-2565,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1700,11,2,ST-1353,2.0,0,4.355111336027708,17,7,20231203,1
ST-1701,16,4,ST-1986,2.0,0,4.355111336027708,17,7,20231203,1
ST-1702,10,2,ST-2371,3.0,0,2.8150453165647726,17,7,20231203,1
ST-1703,15,2,ST-1578,2.0,0,5.326435435722722,17,7,20231203,1
ST-1704,9,1,ST-2847,3.0,0,5.326435435722722,17,7,20231203,1
ST-1705,5,3,ST-2991,6.0,0,5.920041358043738,17,7,20231203,1
ST-1706,3,1,ST-2578,2.0,0,5.326435435722722,17,7,20231203,1
ST-1707,4,2,ST-2576,1.0,0,5.326435435722722,17,7,20231203,1
ST-1708,5,2,ST-2032,2.0,0,3.3795190499292938,17,7,20231203,1
ST-1709,11,3,ST-1689,4.0,0,3.3795190499292938,17,7,20231203,1
ST-171,43,3,ST-172,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1712,25,4,ST-3128,3.0,0,3.3795190499292938,17,7,20231203,1
ST-1713,26,2,ST-2042,1.0,0,3.3795190499292938,17,7,20231203,1
ST-1714,51,2,ST-2040,1.0,0,3.3795190499292938,17,7,20231203,1
ST-1715,57,1,ST-1709,3.0,0,3.3795190499292938,17,7,20231203,1
ST-1716,0,1,ST-2937,2.0,0,5.326435435722722,17,7,20231203,1
ST-1717,0,1,ST-2937,2.0,0,5.326435435722722,17,7,20231203,1
ST-1718,39,4,ST-2045,4.0,0,3.3795190499292938,17,7,20231203,1
ST-1719,2,5,ST-2797,4.0,0,5.920041358043738,17,7,20231203,1
ST-172,19,3,ST-171,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1720,16,4,ST-544,2.0,0,5.161062052147818,17,7,20231203,1
ST-1721,13,3,ST-1324,1.0,0,4.657721484460929,17,7,20231203,1
ST-1722,0,3,ST-1271,2.0,0,5.920041358043738,17,7,20231203,1
ST-1723,10,2,ST-1637,2.0,0,4.221342763215654,17,7,20231203,1
ST-1724,18,2,ST-2405,1.0,0,4.221342763215654,17,7,20231203,1
ST-1725,1,4,ST-2130,2.0,0,4.221342763215654,17,7,20231203,1
ST-1726,1,4,ST-1104,3.0,0,4.221342763215654,17,7,20231203,1
ST-1727,18,3,ST-1254,4.0,0,3.3795190499292938,17,7,20231203,1
ST-1728,3,2,ST-933,3.0,0,5.326435435722722,17,7,20231203,1
ST-1729,8,2,ST-1859,4.0,0,5.326435435722722,17,7,20231203,1
ST-173,17,2,ST-1817,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1730,10,4,ST-3214,6.0,0,5.920041358043738,17,7,20231203,1
ST-1731,20,5,ST-3163,3.0,0,5.176455566970587,17,7,20231203,1
ST-1732,10,3,ST-1527,1.0,0,3.5993641143135697,17,7,20231203,1
ST-1733,5,2,ST-2563,2.0,0,2.8150453165647726,17,7,20231203,1
ST-1734,39,1,ST-619,3.0,0,2.450009596956703,17,7,20231203,1
ST-1735,0,1,ST-3157,1.0,0,5.5166,17,7,20231203,1
ST-1736,2,1,ST-1015,3.0,0,5.176455566970587,17,7,20231203,1
ST-174,10,2,ST-1810,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1740,0,1,ST-2080,3.0,0,4.221342763215654,17,7,20231203,1
ST-1742,0,2,ST-732,2.0,0,3.3331487791862107,17,7,20231203,1
ST-1745,0,2,ST-1458,2.0,0,5.663108803109136,17,7,20231203,1
ST-1746,12,1,ST-572,3.0,0,5.663108803109136,17,7,20231203,1
ST-175,10,3,ST-1813,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1752,2,2,ST-939,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1753,13,4,ST-1521,4.0,0,3.5886797468148712,17,7,20231203,1
ST-1754,22,4,ST-92,2.0,0,3.3795190499292938,17,7,20231203,1
ST-1758,2,2,ST-406,2.0,0,5.663108803109136,17,7,20231203,1
ST-176,0,1,ST-2903,5.0,0,5.663108803109136,17,7,20231203,1
ST-1761,26,1,ST-1769,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1762,5,3,ST-490,1.0,0,5.161062052147818,17,7,20231203,1
ST-1763,0,1,ST-1843,1.0,0,5.161062052147818,17,7,20231203,1
ST-1765,1,1,ST-1044,3.0,0,5.161062052147818,17,7,20231203,1
ST-1766,0,1,ST-2424,2.0,0,5.161062052147818,17,7,20231203,1
ST-1767,2,2,ST-1830,1.0,0,3.8877999999999995,17,7,20231203,1
ST-1769,18,1,ST-3202,1.0,0,3.0303798274450324,17,7,20231203,1
ST-177,21,2,ST-272,4.0,0,5.663108803109136,17,7,20231203,1
ST-1771,35,1,ST-1761,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1772,42,2,ST-2693,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1773,24,1,ST-140,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1774,9,1,ST-1772,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1775,10,2,ST-1776,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1776,12,2,ST-1775,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1777,10,2,ST-2522,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1778,6,2,ST-145,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1779,15,3,ST-943,4.0,0,3.0303798274450324,17,7,20231203,1
ST-178,0,2,ST-1815,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1780,47,2,ST-163,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1781,19,2,ST-2431,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1782,1,2,ST-163,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1786,10,2,ST-187,1.0,0,4.657721484460929,17,7,20231203,1
ST-1787,28,2,ST-198,3.0,0,5.663108803109136,17,7,20231203,1
ST-1789,0,1,ST-1438,1.0,0,4.657721484460929,17,7,20231203,1
ST-1790,6,1,ST-1670,3.0,0,4.657721484460929,17,7,20231203,1
ST-1791,33,3,ST-2430,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1793,12,4,ST-839,2.0,0,5.326435435722722,17,7,20231203,1
ST-1794,1,2,ST-2600,1.0,0,5.326435435722722,17,7,20231203,1
ST-1795,1,1,ST-3069,1.0,0,5.920041358043738,17,7,20231203,1
ST-1797,5,3,ST-2593,2.0,0,5.920041358043738,17,7,20231203,1
ST-1798,8,1,ST-175,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1799,4,2,ST-159,2.0,0,3.0303798274450324,17,7,20231203,1
ST-18,73,3,ST-20,3.0,0,3.2548488570130867,17,7,20231203,1
ST-1801,24,1,ST-1811,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1802,21,2,ST-117,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1805,34,1,ST-336,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1807,7,2,ST-150,4.0,0,3.0303798274450324,17,7,20231203,1
ST-1808,10,4,ST-1809,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1809,19,3,ST-1808,4.0,0,3.0303798274450324,17,7,20231203,1
ST-1810,21,3,ST-155,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1811,23,3,ST-1801,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1812,28,3,ST-1372,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1813,11,3,ST-175,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1814,2,3,ST-178,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1815,0,1,ST-178,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1816,21,2,ST-173,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1817,20,3,ST-173,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1818,26,4,ST-444,4.0,0,3.0303798274450324,17,7,20231203,1
ST-1819,7,3,ST-1817,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1820,15,2,ST-171,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1822,3,1,ST-165,4.0,0,3.0303798274450324,17,7,20231203,1
ST-1823,10,1,ST-180,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1824,14,2,ST-1823,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1825,9,1,ST-1826,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1826,3,1,ST-1825,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1827,1,1,ST-1828,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1828,0,2,ST-1827,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1829,1,3,ST-144,3.0,0,3.0303798274450324,17,7,20231203,1
ST-1830,0,1,ST-1767,2.0,0,3.8877999999999995,17,7,20231203,1
ST-1834,6,3,ST-2750,3.0,0,5.161062052147818,17,7,20231203,1
ST-1835,3,1,ST-499,2.0,0,5.161062052147818,17,7,20231203,1
ST-1837,22,2,ST-1834,3.0,0,5.161062052147818,17,7,20231203,1
ST-1838,0,3,ST-2748,4.0,0,5.920041358043738,17,7,20231203,1
ST-1839,45,5,ST-1580,1.0,0,5.161062052147818,17,7,20231203,1
ST-1840,16,1,ST-1595,1.0,0,3.8877999999999995,17,7,20231203,1
ST-1841,10,5,ST-1842,4.0,0,5.920041358043738,17,7,20231203,1
ST-1842,4,4,ST-1841,5.0,0,5.920041358043738,17,7,20231203,1
ST-1843,3,1,ST-1764,1.0,0,5.161062052147818,17,7,20231203,1
ST-1844,4,1,ST-1058,1.0,0,3.8877999999999995,17,7,20231203,1
ST-1846,5,3,ST-3085,2.0,0,5.161062052147818,17,7,20231203,1
ST-1848,4,3,ST-3148,1.0,0,5.920041358043738,17,7,20231203,1
ST-1849,2,1,ST-1050,2.0,0,3.8877999999999995,17,7,20231203,1
ST-185,29,4,ST-2514,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1850,13,3,ST-3087,2.0,0,3.8877999999999995,17,7,20231203,1
ST-1851,1,5,ST-1866,5.0,0,5.326435435722722,17,7,20231203,1
ST-1852,5,1,ST-1869,2.0,0,5.326435435722722,17,7,20231203,1
ST-1853,0,2,ST-1872,2.0,0,5.326435435722722,17,7,20231203,1
ST-1854,16,3,ST-2603,1.0,0,5.326435435722722,17,7,20231203,1
ST-1855,7,2,ST-1707,2.0,0,5.326435435722722,17,7,20231203,1
ST-1858,10,4,ST-2986,3.0,0,5.326435435722722,17,7,20231203,1
ST-1859,3,4,ST-1729,2.0,0,5.326435435722722,17,7,20231203,1
ST-186,11,1,ST-1785,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1860,6,2,ST-1416,3.0,0,5.326435435722722,17,7,20231203,1
ST-1862,20,2,ST-547,3.0,0,5.920041358043738,17,7,20231203,1
ST-1864,14,2,ST-540,2.0,0,5.326435435722722,17,7,20231203,1
ST-1867,11,3,ST-551,2.0,0,5.920041358043738,17,7,20231203,1
ST-1869,1,2,ST-2410,1.0,0,5.326435435722722,17,7,20231203,1
ST-187,17,1,ST-1786,2.0,0,4.657721484460929,17,7,20231203,1
ST-1870,3,2,ST-1414,1.0,0,5.326435435722722,17,7,20231203,1
ST-1872,3,2,ST-1853,2.0,0,5.326435435722722,17,7,20231203,1
ST-1873,23,2,ST-543,1.0,0,5.161062052147818,17,7,20231203,1
ST-1874,0,2,ST-2877,2.0,0,5.326435435722722,17,7,20231203,1
ST-1875,2,3,ST-1873,2.0,0,5.161062052147818,17,7,20231203,1
ST-1876,10,3,ST-2798,1.0,0,5.326435435722722,17,7,20231203,1
ST-1877,2,2,ST-2598,1.0,0,5.326435435722722,17,7,20231203,1
ST-1878,0,3,ST-2756,2.0,0,5.920041358043738,17,7,20231203,1
ST-1879,32,3,ST-803,2.0,0,5.5166,17,7,20231203,1
ST-1881,15,3,ST-1179,2.0,0,5.5166,17,7,20231203,1
ST-1882,22,2,ST-1881,3.0,0,5.5166,17,7,20231203,1
ST-1884,5,2,ST-1885,2.0,0,5.5166,17,7,20231203,1
ST-1885,8,2,ST-1884,2.0,0,5.5166,17,7,20231203,1
ST-1886,22,2,ST-3178,2.0,0,5.5166,17,7,20231203,1
ST-1887,8,2,ST-787,1.0,0,5.5166,17,7,20231203,1
ST-1888,3,3,ST-937,1.0,0,5.326435435722722,17,7,20231203,1
ST-189,11,2,ST-3210,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1891,8,2,ST-778,1.0,0,5.326435435722722,17,7,20231203,1
ST-1892,16,2,ST-2676,2.0,0,5.326435435722722,17,7,20231203,1
ST-1893,13,2,ST-2927,3.0,0,5.5166,17,7,20231203,1
ST-1895,8,2,ST-792,1.0,0,4.657721484460929,17,7,20231203,1
ST-1896,17,2,ST-1680,1.0,0,5.5166,17,7,20231203,1
ST-1897,10,2,ST-1181,3.0,0,5.5166,17,7,20231203,1
ST-1899,8,1,ST-745,2.0,0,3.3331487791862107,17,7,20231203,1
ST-19,23,4,ST-2530,3.0,0,4.355111336027708,17,7,20231203,1
ST-1900,18,3,ST-761,3.0,0,5.5166,17,7,20231203,1
ST-1901,23,1,ST-741,1.0,0,1.9400653186211123,17,7,20231203,1
ST-1902,18,3,ST-1903,4.0,0,5.5166,17,7,20231203,1
ST-1903,22,4,ST-1902,3.0,0,5.5166,17,7,20231203,1
ST-1904,10,4,ST-762,2.0,0,5.5166,17,7,20231203,1
ST-1905,11,1,ST-2657,1.0,0,5.5166,17,7,20231203,1
ST-1906,18,2,ST-1905,1.0,0,5.5166,17,7,20231203,1
ST-1908,23,2,ST-1909,2.0,0,3.3331487791862107,17,7,20231203,1
ST-1909,28,2,ST-2659,2.0,0,3.3331487791862107,17,7,20231203,1
ST-1910,12,4,ST-750,3.0,0,3.3331487791862107,17,7,20231203,1
ST-1914,12,2,ST-757,2.0,0,3.3331487791862107,17,7,20231203,1
ST-1915,23,2,ST-3086,4.0,0,3.3331487791862107,17,7,20231203,1
ST-1917,6,1,ST-3181,1.0,0,3.3331487791862107,17,7,20231203,1
ST-1918,1,1,ST-764,1.0,0,3.3331487791862107,17,7,20231203,1
ST-1920,13,2,ST-748,1.0,0,3.3331487791862107,17,7,20231203,1
ST-1921,15,1,ST-2853,3.0,0,5.5166,17,7,20231203,1
ST-1922,0,1,ST-768,2.0,0,5.5166,17,7,20231203,1
ST-1923,32,3,ST-2414,4.0,0,4.657721484460929,17,7,20231203,1
ST-1924,11,1,ST-2664,1.0,0,3.3331487791862107,17,7,20231203,1
ST-1925,0,1,ST-3216,1.0,0,7.403828212578151,17,7,20231203,1
ST-1926,25,2,ST-787,1.0,0,5.5166,17,7,20231203,1
ST-1932,12,1,ST-1648,3.0,0,3.5886797468148712,17,7,20231203,1
ST-1933,29,2,ST-1934,1.0,0,3.5886797468148712,17,7,20231203,1
ST-1934,18,1,ST-1933,2.0,0,3.5886797468148712,17,7,20231203,1
ST-1936,9,1,ST-642,1.0,0,2.450009596956703,17,7,20231203,1
ST-1937,23,1,ST-634,1.0,0,2.450009596956703,17,7,20231203,1
ST-1939,2,2,ST-626,1.0,0,3.5886797468148712,17,7,20231203,1
